Age,Support Calls,Payment Delay,Total Spend,Last Interaction,Churn,Female,Male,Age Group,Interaction Frequency
42.0,4.0,18.0,760.89,11.0,0.0,1,0,2,1
65.0,2.0,26.0,696.0,26.0,1.0,0,1,3,2
24.0,3.0,30.0,797.0,23.0,1.0,0,1,0,2
42.0,3.0,29.0,611.0,18.0,1.0,1,0,2,2
32.0,0.0,18.0,768.71,3.0,0.0,0,1,1,0
49.0,9.0,6.0,667.0,5.0,1.0,0,1,2,0
48.0,9.0,20.0,175.0,3.0,1.0,0,1,2,0
49.0,3.0,15.0,821.07,30.0,0.0,0,1,2,2
35.0,3.0,13.0,592.31,8.0,0.0,0,1,1,1
39.0,1.0,14.0,810.4,5.0,0.0,1,0,1,0
47.0,2.0,30.0,815.0,5.0,1.0,0,1,2,0
46.0,2.0,8.0,526.3,6.0,0.0,1,0,2,0
28.0,2.0,4.0,943.25,20.0,0.0,0,1,1,2
26.0,3.0,26.0,847.0,17.0,1.0,1,0,1,2
63.0,8.0,6.0,822.5,4.0,1.0,1,0,3,0
65.0,6.0,16.0,205.0,18.0,1.0,0,1,3,2
34.0,1.0,2.0,964.23,7.0,0.0,1,0,1,0
18.0,0.0,10.0,695.76,3.0,0.0,0,1,0,0
26.0,6.0,5.0,421.0,14.0,1.0,1,0,1,1
41.0,0.0,15.0,574.04,7.0,0.0,1,0,2,0
56.0,3.0,15.0,784.0,16.0,1.0,0,1,2,2
30.0,3.0,16.0,689.0,17.0,1.0,0,1,1,2
49.0,4.0,9.0,574.94,1.0,0.0,1,0,2,0
42.0,4.0,6.0,873.11,14.0,0.0,0,1,2,1
24.0,2.0,0.0,839.49,25.0,0.0,0,1,0,2
21.0,8.0,10.0,212.0,22.0,1.0,0,1,0,2
40.0,0.0,21.0,397.0,5.0,1.0,1,0,2,0
51.0,9.0,24.0,555.0,6.0,1.0,0,1,2,0
49.0,4.0,3.0,742.41,4.0,0.0,1,0,2,0
39.0,5.0,28.0,182.0,7.0,1.0,1,0,1,0
40.0,3.0,2.0,515.48,23.0,0.0,0,1,2,2
47.0,10.0,26.0,851.0,20.0,1.0,1,0,2,2
56.0,7.0,21.0,534.0,30.0,1.0,1,0,2,2
32.0,9.0,4.0,833.0,19.0,1.0,0,1,1,2
30.0,0.0,20.0,682.25,4.0,0.0,0,1,1,0
54.0,2.0,11.0,704.0,20.0,1.0,1,0,2,2
32.0,0.0,8.0,598.39,21.0,0.0,0,1,1,2
19.0,0.0,6.0,879.88,7.0,0.0,0,1,0,0
63.0,5.0,23.0,670.0,30.0,1.0,1,0,3,2
36.0,4.0,29.0,387.0,14.0,1.0,1,0,1,1
32.0,2.0,28.0,700.5,26.0,1.0,1,0,1,2
38.0,5.0,28.0,148.0,21.0,1.0,0,1,1,2
26.0,6.0,27.0,744.9,6.0,1.0,0,1,1,0
35.0,6.0,24.0,325.0,9.0,1.0,1,0,1,1
60.0,5.0,2.0,711.0,13.0,1.0,0,1,3,1
37.0,3.0,10.0,570.52,18.0,0.0,0,1,1,2
40.0,4.0,15.0,741.0,3.0,0.0,1,0,2,0
34.0,9.0,22.0,191.61,3.0,1.0,0,1,1,0
41.0,2.0,10.0,968.04,26.0,0.0,0,1,2,2
36.0,3.0,0.0,620.24,27.0,0.0,0,1,1,2
26.0,2.0,5.0,548.37,3.0,0.0,0,1,1,0
55.0,8.0,24.0,301.0,12.0,1.0,0,1,2,1
65.0,1.0,4.0,772.0,4.0,1.0,1,0,3,0
46.0,0.0,13.0,824.87,10.0,0.0,0,1,2,1
20.0,7.0,7.0,997.0,4.0,1.0,0,1,0,0
34.0,8.0,15.0,184.0,24.0,1.0,1,0,1,2
38.0,1.0,29.0,205.0,8.0,1.0,1,0,1,1
42.0,1.0,19.0,593.03,15.0,0.0,0,1,2,1
18.0,0.0,18.0,729.3,15.0,0.0,1,0,0,1
52.0,10.0,3.0,123.0,5.0,1.0,1,0,2,0
30.0,7.0,16.0,484.99,8.0,1.0,0,1,1,1
43.0,10.0,27.0,255.0,2.0,1.0,1,0,2,0
36.0,10.0,0.0,975.2,11.0,1.0,0,1,1,1
30.0,5.0,12.0,327.0,24.0,1.0,0,1,1,2
36.0,5.0,17.0,719.0,11.0,1.0,1,0,1,1
43.0,2.0,10.0,796.15,7.0,0.0,1,0,2,0
18.0,1.0,6.0,922.29,7.0,0.0,1,0,0,0
46.0,0.0,8.0,859.02,3.0,0.0,0,1,2,0
43.0,2.0,13.0,706.24,14.0,0.0,1,0,2,1
46.0,8.0,14.0,901.0,5.0,1.0,1,0,2,0
41.0,0.0,20.0,604.05,10.0,0.0,0,1,2,1
20.0,10.0,1.0,930.0,16.0,1.0,1,0,0,2
18.0,1.0,4.0,517.63,1.0,0.0,0,1,0,0
35.0,3.0,17.0,584.6,3.0,0.0,1,0,1,0
39.0,0.0,8.0,847.24,3.0,0.0,0,1,1,0
19.0,0.0,18.0,531.0,18.0,1.0,1,0,0,2
45.0,3.0,15.0,568.66,1.0,0.0,1,0,2,0
25.0,2.0,12.0,805.43,7.0,0.0,0,1,1,0
21.0,0.0,4.0,750.02,7.0,0.0,1,0,0,0
19.0,0.0,22.0,563.0,4.0,1.0,0,1,0,0
24.0,1.0,6.0,705.59,13.0,0.0,1,0,0,1
26.0,8.0,0.0,710.0,24.0,1.0,1,0,1,2
60.0,0.0,5.0,518.78,3.0,1.0,1,0,3,0
47.0,2.0,7.0,951.27,13.0,0.0,0,1,2,1
37.0,0.0,25.0,313.0,23.0,1.0,0,1,1,2
25.0,2.0,17.0,803.15,9.0,0.0,0,1,1,1
55.0,3.0,25.0,778.0,16.0,0.0,1,0,2,2
49.0,8.0,20.0,540.0,8.0,0.0,1,0,2,1
21.0,5.0,6.0,830.0,30.0,1.0,0,1,0,2
24.0,0.0,20.0,821.27,7.0,0.0,1,0,0,0
35.0,6.0,16.0,949.0,28.0,1.0,0,1,1,2
19.0,0.0,3.0,609.43,28.0,0.0,0,1,0,2
45.0,2.0,1.0,684.0,22.0,0.0,0,1,2,2
25.0,1.0,16.0,968.97,28.0,0.0,0,1,1,2
33.0,2.0,28.0,408.52,13.0,1.0,1,0,1,1
37.0,9.0,2.0,835.0,17.0,1.0,0,1,1,2
32.0,5.0,29.0,176.0,18.0,1.0,0,1,1,2
29.0,2.0,0.0,694.0,23.0,1.0,1,0,1,2
22.0,0.0,12.0,760.78,14.0,0.0,0,1,0,1
35.0,2.0,20.0,614.43,14.0,0.0,0,1,1,1
51.0,1.0,22.0,462.22,10.0,1.0,0,1,2,1
21.0,1.0,22.0,634.0,22.0,1.0,1,0,0,2
57.0,4.0,23.0,232.0,13.0,1.0,0,1,2,1
57.0,6.0,21.0,923.0,27.0,1.0,1,0,2,2
48.0,10.0,26.0,592.0,12.0,1.0,1,0,2,1
21.0,4.0,0.0,773.0,26.0,1.0,1,0,0,2
18.0,0.0,9.0,828.58,19.0,0.0,0,1,0,2
27.0,10.0,17.0,185.0,6.0,1.0,0,1,1,0
31.0,6.0,21.0,507.0,8.0,1.0,0,1,1,1
63.0,8.0,30.0,912.0,14.0,1.0,1,0,3,1
51.0,6.0,24.0,838.0,15.0,0.0,0,1,2,1
27.0,4.0,24.0,510.46,1.0,1.0,1,0,1,0
22.0,1.0,5.0,902.08,6.0,0.0,0,1,0,0
32.0,1.0,10.0,787.46,1.0,0.0,1,0,1,0
37.0,0.0,19.0,608.39,22.0,0.0,0,1,1,2
36.0,0.0,1.0,642.05,22.0,1.0,0,1,1,2
32.0,3.0,17.0,847.0,10.0,0.0,1,0,1,1
22.0,1.0,5.0,513.0,3.0,0.0,0,1,0,0
39.0,3.0,20.0,935.13,3.0,0.0,1,0,1,0
19.0,4.0,28.0,244.0,29.0,1.0,1,0,0,2
38.0,3.0,5.0,923.0,12.0,0.0,0,1,1,1
40.0,10.0,19.0,356.0,17.0,1.0,0,1,2,2
25.0,10.0,7.0,745.0,27.0,1.0,0,1,1,2
48.0,1.0,14.0,868.31,10.0,0.0,0,1,2,1
35.0,1.0,22.0,764.0,28.0,1.0,1,0,1,2
23.0,10.0,3.0,387.0,26.0,0.0,1,0,0,2
50.0,5.0,20.0,720.0,22.0,1.0,1,0,2,2
50.0,1.0,0.0,776.13,15.0,0.0,0,1,2,1
25.0,0.0,17.0,612.69,10.0,0.0,0,1,1,1
27.0,7.0,15.0,243.0,17.0,0.0,0,1,1,2
65.0,9.0,16.0,756.0,30.0,1.0,0,1,3,2
37.0,8.0,22.0,189.34,26.0,1.0,1,0,1,2
20.0,1.0,5.0,915.64,28.0,0.0,0,1,0,2
58.0,5.0,29.0,979.0,10.0,1.0,1,0,2,1
35.0,3.0,19.0,740.25,9.0,0.0,1,0,1,1
44.0,0.0,16.0,631.18,20.0,0.0,0,1,2,2
48.0,9.0,1.0,495.0,14.0,1.0,1,0,2,1
65.0,10.0,3.0,832.0,29.0,1.0,1,0,3,2
48.0,6.0,10.0,113.0,4.0,1.0,1,0,2,0
37.0,0.0,5.0,391.0,13.0,1.0,0,1,1,1
61.0,4.0,17.0,396.0,20.0,1.0,1,0,3,2
24.0,10.0,2.0,234.0,13.0,1.0,0,1,0,1
33.0,7.0,5.0,252.0,17.0,1.0,1,0,1,2
38.0,1.0,23.0,701.63,29.0,1.0,1,0,1,2
25.0,0.0,20.0,676.68,4.0,0.0,0,1,1,0
41.0,0.0,17.0,648.52,26.0,0.0,0,1,2,2
54.0,4.0,22.0,402.0,11.0,0.0,0,1,2,1
40.0,2.0,10.0,850.24,16.0,0.0,0,1,2,2
26.0,2.0,11.0,722.36,26.0,0.0,0,1,1,2
56.0,2.0,13.0,760.0,26.0,1.0,1,0,2,2
59.0,7.0,30.0,746.0,21.0,1.0,0,1,2,2
46.0,3.0,15.0,756.88,3.0,0.0,0,1,2,0
45.0,3.0,21.0,980.0,30.0,1.0,1,0,2,2
32.0,6.0,7.0,625.0,4.0,1.0,0,1,1,0
30.0,3.0,11.0,191.0,4.0,1.0,0,1,1,0
23.0,2.0,16.0,703.84,9.0,0.0,0,1,0,1
39.0,0.0,11.0,213.0,21.0,1.0,0,1,1,2
32.0,9.0,5.0,756.0,1.0,1.0,1,0,1,0
19.0,0.0,8.0,767.67,22.0,0.0,0,1,0,2
60.0,7.0,9.0,182.0,6.0,0.0,1,0,3,0
50.0,1.0,19.0,324.0,15.0,0.0,0,1,2,1
27.0,2.0,15.0,839.43,14.0,0.0,0,1,1,1
59.0,3.0,17.0,251.0,4.0,1.0,1,0,2,0
48.0,2.0,6.0,394.0,2.0,1.0,1,0,2,0
21.0,1.0,7.0,997.45,6.0,0.0,1,0,0,0
32.0,10.0,0.0,117.0,14.0,1.0,1,0,1,1
26.0,2.0,15.0,923.74,11.0,0.0,0,1,1,1
59.0,0.0,13.0,435.0,22.0,0.0,0,1,2,2
37.0,3.0,18.0,669.49,2.0,0.0,1,0,1,0
64.0,7.0,19.0,400.0,23.0,1.0,1,0,3,2
43.0,1.0,0.0,964.0,7.0,1.0,0,1,2,0
35.0,4.0,2.0,556.0,17.0,1.0,0,1,1,2
31.0,0.0,18.0,890.47,10.0,0.0,0,1,1,1
24.0,1.0,26.0,470.0,7.0,1.0,1,0,0,0
49.0,3.0,0.0,514.46,12.0,0.0,0,1,2,1
28.0,1.0,17.0,540.81,12.0,0.0,0,1,1,1
34.0,9.0,18.0,979.0,29.0,1.0,0,1,1,2
29.0,2.0,1.0,714.62,8.0,0.0,1,0,1,1
36.0,1.0,4.0,769.27,6.0,0.0,1,0,1,0
40.0,9.0,3.0,416.0,9.0,1.0,0,1,2,1
21.0,2.0,17.0,974.43,21.0,0.0,0,1,0,2
41.0,4.0,12.0,863.94,1.0,0.0,1,0,2,0
39.0,1.0,20.0,571.17,5.0,0.0,0,1,1,0
63.0,4.0,12.0,126.0,25.0,0.0,0,1,3,2
49.0,3.0,8.0,784.22,9.0,0.0,1,0,2,1
23.0,6.0,15.0,897.0,20.0,1.0,0,1,0,2
41.0,9.0,23.0,669.0,27.0,1.0,1,0,2,2
55.0,3.0,9.0,928.0,28.0,1.0,0,1,2,2
34.0,7.0,7.0,554.0,28.0,1.0,0,1,1,2
40.0,7.0,18.0,662.0,16.0,1.0,0,1,2,2
44.0,8.0,18.0,793.04,20.0,1.0,0,1,2,2
43.0,3.0,12.0,663.03,23.0,0.0,0,1,2,2
38.0,1.0,17.0,842.05,9.0,0.0,1,0,1,1
30.0,0.0,14.0,602.5,28.0,0.0,0,1,1,2
28.0,1.0,11.0,663.63,3.0,0.0,0,1,1,0
36.0,7.0,20.0,393.0,11.0,1.0,1,0,1,1
29.0,2.0,25.0,913.0,15.0,1.0,1,0,1,1
20.0,1.0,12.0,319.0,6.0,1.0,0,1,0,0
46.0,2.0,12.0,930.17,29.0,0.0,0,1,2,2
25.0,3.0,1.0,272.0,2.0,1.0,1,0,1,0
33.0,2.0,14.0,483.0,21.0,1.0,0,1,1,2
44.0,4.0,28.0,812.0,4.0,1.0,1,0,2,0
37.0,7.0,23.0,778.57,14.0,1.0,1,0,1,1
25.0,2.0,7.0,956.23,11.0,0.0,0,1,1,1
33.0,4.0,10.0,371.0,5.0,1.0,0,1,1,0
30.0,10.0,13.0,511.0,14.0,1.0,1,0,1,1
30.0,0.0,1.0,880.44,28.0,0.0,0,1,1,2
36.0,3.0,7.0,913.71,7.0,0.0,0,1,1,0
36.0,6.0,24.0,292.0,10.0,1.0,0,1,1,1
39.0,3.0,14.0,802.05,13.0,0.0,1,0,1,1
20.0,1.0,10.0,714.0,4.0,0.0,1,0,0,0
45.0,4.0,3.0,703.35,20.0,0.0,0,1,2,2
37.0,2.0,14.0,821.61,6.0,0.0,0,1,1,0
34.0,6.0,13.0,232.0,12.0,1.0,0,1,1,1
28.0,10.0,10.0,991.01,11.0,1.0,0,1,1,1
44.0,4.0,19.0,999.0,4.0,0.0,0,1,2,0
28.0,1.0,2.0,985.77,2.0,0.0,1,0,1,0
61.0,9.0,3.0,633.0,16.0,1.0,1,0,3,2
45.0,9.0,26.0,337.0,11.0,1.0,0,1,2,1
24.0,0.0,11.0,755.34,5.0,0.0,0,1,0,0
41.0,4.0,22.0,786.01,22.0,1.0,0,1,2,2
28.0,3.0,27.0,530.0,4.0,0.0,0,1,1,0
47.0,3.0,7.0,519.67,13.0,0.0,1,0,2,1
53.0,3.0,15.0,640.0,22.0,1.0,1,0,2,2
54.0,10.0,14.0,782.0,8.0,1.0,1,0,2,1
63.0,0.0,20.0,201.0,24.0,1.0,0,1,3,2
23.0,3.0,0.0,461.0,9.0,0.0,0,1,0,1
29.0,0.0,9.0,859.06,3.0,0.0,1,0,1,0
45.0,1.0,1.0,505.43,8.0,0.0,1,0,2,1
41.0,2.0,2.0,853.15,24.0,0.0,0,1,2,2
50.0,3.0,18.0,714.45,22.0,0.0,0,1,2,2
41.0,9.0,26.0,791.0,24.0,1.0,0,1,2,2
47.0,3.0,12.0,218.0,3.0,1.0,1,0,2,0
29.0,8.0,24.0,873.0,7.0,1.0,0,1,1,0
47.0,3.0,0.0,678.13,8.0,0.0,0,1,2,1
29.0,5.0,4.0,959.0,27.0,0.0,1,0,1,2
24.0,6.0,12.0,583.0,9.0,1.0,0,1,0,1
33.0,3.0,12.0,994.53,1.0,0.0,1,0,1,0
31.0,1.0,0.0,931.97,3.0,0.0,0,1,1,0
18.0,5.0,8.0,878.0,5.0,1.0,0,1,0,0
53.0,4.0,20.0,538.0,29.0,1.0,1,0,2,2
24.0,5.0,11.0,415.0,1.0,1.0,0,1,0,0
35.0,2.0,11.0,667.17,3.0,0.0,0,1,1,0
64.0,2.0,3.0,852.0,25.0,0.0,0,1,3,2
63.0,9.0,2.0,821.0,29.0,1.0,1,0,3,2
46.0,2.0,29.0,781.0,26.0,1.0,1,0,2,2
26.0,3.0,11.0,391.0,12.0,1.0,0,1,1,1
45.0,4.0,25.0,137.0,1.0,1.0,1,0,2,0
48.0,7.0,11.0,793.0,13.0,1.0,0,1,2,1
45.0,1.0,0.0,919.98,19.0,0.0,0,1,2,2
45.0,0.0,12.0,501.0,14.0,0.0,1,0,2,1
28.0,7.0,9.0,744.0,7.0,0.0,0,1,1,0
50.0,2.0,4.0,780.9,11.0,0.0,0,1,2,1
55.0,6.0,1.0,223.0,1.0,1.0,0,1,2,0
47.0,1.0,5.0,769.75,20.0,0.0,0,1,2,2
55.0,9.0,27.0,116.0,15.0,1.0,0,1,2,1
40.0,3.0,14.0,791.63,7.0,0.0,0,1,2,0
62.0,9.0,26.0,767.0,23.0,1.0,1,0,3,2
20.0,7.0,14.0,555.0,26.0,1.0,1,0,0,2
43.0,2.0,11.0,816.29,9.0,0.0,1,0,2,1
58.0,5.0,21.0,790.0,8.0,1.0,1,0,2,1
26.0,2.0,8.0,882.55,17.0,0.0,0,1,1,2
27.0,7.0,15.0,571.0,2.0,0.0,1,0,1,0
38.0,2.0,8.0,867.57,26.0,0.0,0,1,1,2
20.0,2.0,13.0,622.89,27.0,0.0,0,1,0,2
38.0,3.0,8.0,650.83,5.0,0.0,0,1,1,0
21.0,4.0,24.0,604.0,2.0,1.0,1,0,0,0
30.0,1.0,10.0,860.84,14.0,0.0,1,0,1,1
21.0,2.0,18.0,550.01,26.0,0.0,0,1,0,2
29.0,3.0,18.0,277.0,23.0,1.0,1,0,1,2
37.0,0.0,4.0,507.0,17.0,0.0,1,0,1,2
21.0,2.0,5.0,897.63,6.0,0.0,1,0,0,0
57.0,2.0,10.0,407.0,10.0,1.0,0,1,2,1
50.0,7.0,7.0,278.0,28.0,1.0,1,0,2,2
58.0,7.0,21.0,800.49,5.0,1.0,1,0,2,0
61.0,0.0,15.0,841.0,1.0,1.0,1,0,3,0
37.0,3.0,8.0,531.1,4.0,0.0,0,1,1,0
42.0,1.0,14.0,677.0,6.0,1.0,1,0,2,0
50.0,2.0,8.0,877.14,7.0,0.0,0,1,2,0
63.0,6.0,12.0,201.0,11.0,1.0,0,1,3,1
38.0,8.0,20.0,922.0,22.0,1.0,1,0,1,2
48.0,1.0,20.0,922.29,9.0,0.0,1,0,2,1
21.0,3.0,12.0,512.0,6.0,1.0,0,1,0,0
32.0,3.0,19.0,937.44,2.0,0.0,1,0,1,0
47.0,6.0,14.0,617.0,22.0,0.0,1,0,2,2
37.0,1.0,1.0,823.61,10.0,0.0,0,1,1,1
41.0,8.0,25.0,837.0,6.0,1.0,1,0,2,0
38.0,10.0,9.0,930.0,5.0,1.0,1,0,1,0
28.0,1.0,2.0,689.82,3.0,0.0,0,1,1,0
56.0,2.0,21.0,513.0,7.0,1.0,0,1,2,0
36.0,3.0,0.0,874.92,6.0,0.0,1,0,1,0
45.0,3.0,8.0,819.02,30.0,0.0,0,1,2,2
47.0,3.0,11.0,795.59,18.0,0.0,0,1,2,2
48.0,4.0,16.0,575.88,23.0,0.0,0,1,2,2
63.0,0.0,18.0,211.0,12.0,1.0,1,0,3,1
26.0,3.0,7.0,214.0,22.0,1.0,1,0,1,2
42.0,0.0,20.0,745.15,12.0,0.0,1,0,2,1
38.0,1.0,7.0,971.0,3.0,0.0,1,0,1,0
60.0,4.0,29.0,410.0,4.0,1.0,0,1,3,0
18.0,9.0,21.0,895.0,7.0,1.0,1,0,0,0
52.0,1.0,17.0,232.0,22.0,0.0,1,0,2,2
44.0,3.0,11.0,713.08,1.0,0.0,1,0,2,0
39.0,7.0,2.0,490.0,25.0,1.0,0,1,1,2
53.0,9.0,17.0,941.89,19.0,1.0,1,0,2,2
45.0,6.0,12.0,451.0,20.0,1.0,1,0,2,2
32.0,0.0,3.0,585.68,16.0,0.0,0,1,1,2
26.0,3.0,24.0,161.0,14.0,1.0,0,1,1,1
59.0,1.0,24.0,759.0,7.0,0.0,0,1,2,0
34.0,8.0,5.0,701.0,4.0,1.0,1,0,1,0
38.0,3.0,6.0,181.0,5.0,0.0,1,0,1,0
36.0,0.0,10.0,413.0,2.0,1.0,1,0,1,0
46.0,7.0,18.0,509.0,1.0,1.0,1,0,2,0
21.0,5.0,10.0,416.0,2.0,0.0,1,0,0,0
50.0,5.0,4.0,905.1,1.0,0.0,1,0,2,0
32.0,2.0,16.0,668.4,5.0,0.0,0,1,1,0
23.0,9.0,8.0,687.27,13.0,1.0,0,1,0,1
32.0,2.0,17.0,839.57,3.0,0.0,1,0,1,0
46.0,2.0,14.0,522.0,9.0,0.0,1,0,2,1
35.0,8.0,2.0,590.0,29.0,1.0,1,0,1,2
49.0,3.0,13.0,515.5,21.0,0.0,0,1,2,2
41.0,0.0,19.0,543.11,25.0,0.0,0,1,2,2
44.0,1.0,27.0,347.0,30.0,1.0,1,0,2,2
44.0,3.0,14.0,577.76,15.0,0.0,1,0,2,1
63.0,0.0,25.0,432.76,13.0,1.0,0,1,3,1
38.0,3.0,20.0,196.0,12.0,1.0,0,1,1,1
28.0,1.0,30.0,973.0,12.0,1.0,0,1,1,1
20.0,2.0,11.0,730.4,16.0,0.0,0,1,0,2
55.0,8.0,15.0,831.34,15.0,1.0,0,1,2,1
32.0,4.0,18.0,306.0,11.0,1.0,0,1,1,1
44.0,2.0,11.0,916.0,23.0,1.0,1,0,2,2
44.0,3.0,3.0,295.84,3.0,1.0,1,0,2,0
36.0,0.0,9.0,895.48,9.0,0.0,1,0,1,1
31.0,7.0,27.0,436.6,26.0,1.0,1,0,1,2
18.0,5.0,22.0,325.0,2.0,1.0,1,0,0,0
47.0,3.0,5.0,862.42,1.0,0.0,0,1,2,0
37.0,4.0,0.0,492.0,7.0,0.0,1,0,1,0
59.0,9.0,1.0,489.61,20.0,1.0,0,1,2,2
50.0,2.0,4.0,549.46,2.0,0.0,1,0,2,0
54.0,6.0,2.0,531.0,3.0,1.0,1,0,2,0
31.0,3.0,15.0,776.83,19.0,0.0,0,1,1,2
56.0,0.0,16.0,506.0,28.0,1.0,0,1,2,2
48.0,3.0,17.0,833.83,8.0,0.0,0,1,2,1
28.0,10.0,30.0,579.0,30.0,1.0,0,1,1,2
30.0,10.0,14.0,578.0,29.0,1.0,1,0,1,2
32.0,1.0,6.0,616.68,9.0,0.0,1,0,1,1
22.0,4.0,22.0,954.0,11.0,1.0,0,1,0,1
46.0,10.0,25.0,370.0,26.0,1.0,0,1,2,2
54.0,0.0,21.0,336.0,21.0,1.0,1,0,2,2
46.0,7.0,12.0,257.0,12.0,1.0,1,0,2,1
44.0,1.0,10.0,521.44,4.0,0.0,1,0,2,0
24.0,0.0,7.0,707.0,8.0,0.0,1,0,0,1
31.0,10.0,25.0,500.0,8.0,1.0,0,1,1,1
40.0,1.0,14.0,538.7,9.0,0.0,0,1,2,1
39.0,2.0,2.0,866.05,24.0,0.0,0,1,1,2
57.0,0.0,15.0,783.0,19.0,1.0,1,0,2,2
50.0,1.0,0.0,807.95,24.0,0.0,0,1,2,2
64.0,6.0,30.0,300.0,25.0,1.0,0,1,3,2
41.0,4.0,10.0,865.0,22.0,1.0,1,0,2,2
36.0,3.0,16.0,920.12,2.0,0.0,1,0,1,0
22.0,1.0,3.0,817.8,11.0,0.0,1,0,0,1
37.0,4.0,6.0,426.0,21.0,1.0,1,0,1,2
41.0,4.0,24.0,728.0,6.0,1.0,1,0,2,0
46.0,4.0,15.0,909.8,29.0,0.0,0,1,2,2
57.0,2.0,9.0,816.0,11.0,1.0,0,1,2,1
50.0,8.0,6.0,248.0,7.0,0.0,1,0,2,0
46.0,4.0,0.0,900.75,6.0,0.0,0,1,2,0
32.0,3.0,17.0,745.0,14.0,0.0,0,1,1,1
46.0,1.0,10.0,680.0,19.0,1.0,1,0,2,2
20.0,7.0,23.0,981.89,11.0,1.0,0,1,0,1
38.0,2.0,18.0,690.91,8.0,0.0,1,0,1,1
18.0,5.0,10.0,651.0,27.0,1.0,0,1,0,2
33.0,2.0,19.0,825.79,15.0,0.0,0,1,1,1
59.0,7.0,16.0,687.0,10.0,1.0,0,1,2,1
44.0,6.0,12.0,657.0,26.0,1.0,0,1,2,2
24.0,9.0,12.0,997.0,13.0,1.0,0,1,0,1
20.0,5.0,24.0,684.0,14.0,1.0,1,0,0,1
54.0,1.0,4.0,865.0,26.0,1.0,1,0,2,2
40.0,9.0,4.0,187.0,18.0,0.0,1,0,2,2
50.0,10.0,6.0,634.0,6.0,1.0,0,1,2,0
20.0,5.0,2.0,524.0,4.0,0.0,0,1,0,0
35.0,3.0,17.0,597.3,6.0,0.0,1,0,1,0
32.0,0.0,24.0,514.0,6.0,1.0,0,1,1,0
35.0,7.0,7.0,636.0,16.0,1.0,1,0,1,2
27.0,4.0,1.0,407.73,20.0,1.0,1,0,1,2
57.0,10.0,17.0,281.89,30.0,1.0,0,1,2,2
38.0,0.0,6.0,860.93,8.0,0.0,0,1,1,1
37.0,1.0,4.0,758.03,14.0,0.0,0,1,1,1
31.0,3.0,11.0,960.84,6.0,0.0,0,1,1,0
43.0,0.0,10.0,388.0,3.0,1.0,1,0,2,0
47.0,10.0,8.0,978.0,30.0,1.0,1,0,2,2
44.0,10.0,21.0,814.0,19.0,1.0,1,0,2,2
42.0,0.0,17.0,592.42,16.0,0.0,0,1,2,2
21.0,0.0,10.0,854.95,20.0,0.0,0,1,0,2
27.0,0.0,3.0,773.12,21.0,0.0,0,1,1,2
43.0,1.0,13.0,125.0,25.0,1.0,1,0,2,2
34.0,8.0,16.0,239.0,19.0,1.0,1,0,1,2
61.0,0.0,5.0,929.29,13.0,1.0,1,0,3,1
41.0,2.0,13.0,839.24,15.0,0.0,0,1,2,1
22.0,10.0,25.0,946.0,25.0,1.0,1,0,0,2
39.0,0.0,6.0,948.1,26.0,0.0,0,1,1,2
29.0,2.0,14.0,770.99,6.0,0.0,1,0,1,0
42.0,3.0,8.0,898.0,4.0,0.0,1,0,2,0
65.0,2.0,7.0,410.0,19.0,1.0,1,0,3,2
49.0,5.0,9.0,579.0,30.0,1.0,0,1,2,2
49.0,4.0,20.0,744.44,4.0,0.0,1,0,2,0
40.0,3.0,0.0,719.09,5.0,0.0,1,0,2,0
49.0,4.0,3.0,958.19,28.0,0.0,0,1,2,2
28.0,8.0,22.0,793.0,30.0,1.0,0,1,1,2
38.0,2.0,16.0,952.16,10.0,0.0,0,1,1,1
58.0,0.0,12.0,249.0,11.0,1.0,0,1,2,1
35.0,2.0,7.0,950.77,14.0,0.0,1,0,1,1
62.0,4.0,29.0,781.56,16.0,1.0,1,0,3,2
41.0,3.0,0.0,814.47,14.0,0.0,1,0,2,1
51.0,4.0,15.0,202.0,27.0,1.0,1,0,2,2
49.0,2.0,14.0,380.0,25.0,1.0,0,1,2,2
24.0,1.0,12.0,700.51,29.0,0.0,0,1,0,2
46.0,1.0,6.0,940.55,5.0,0.0,1,0,2,0
45.0,3.0,5.0,936.53,11.0,0.0,1,0,2,1
30.0,3.0,19.0,955.96,1.0,0.0,1,0,1,0
32.0,2.0,2.0,727.47,11.0,0.0,0,1,1,1
31.0,0.0,15.0,960.71,25.0,0.0,0,1,1,2
43.0,0.0,20.0,117.0,26.0,1.0,1,0,2,2
39.0,7.0,24.0,217.19,28.0,1.0,1,0,1,2
38.0,1.0,2.0,530.96,12.0,0.0,0,1,1,1
29.0,0.0,2.0,184.45,26.0,1.0,1,0,1,2
50.0,3.0,6.0,786.38,2.0,0.0,1,0,2,0
45.0,3.0,5.0,957.3,7.0,0.0,1,0,2,0
19.0,1.0,29.0,983.0,25.0,0.0,0,1,0,2
41.0,1.0,11.0,993.0,18.0,0.0,0,1,2,2
30.0,3.0,17.0,884.61,14.0,0.0,0,1,1,1
40.0,3.0,9.0,760.42,9.0,0.0,0,1,2,1
38.0,1.0,12.0,791.88,25.0,0.0,0,1,1,2
34.0,4.0,12.0,386.0,23.0,1.0,1,0,1,2
45.0,9.0,28.0,845.0,7.0,1.0,0,1,2,0
47.0,3.0,10.0,968.43,15.0,0.0,0,1,2,1
